frame,condition,region,pixel_frac,mean_w,min_w,frac_w_lt_0p99,frac_w_lt_0p95,frac_w_lt_0p90,mean_abs_st_minus_mono
0047:0001,fog,all,1.0,0.9996813535690308,0.9981487989425659,0.0,0.0,0.0,8.405152320861816
0047:0001,fog,valid,1.0,0.9996813535690308,0.9981487989425659,0.0,0.0,0.0,8.405152320861816
0047:0001,fog,nonsky,1.0,0.9996813535690308,0.9981487989425659,0.0,0.0,0.0,8.405152320861816
0047:0001,fog,textureless,0.1605126350308642,0.9996998310089111,0.9981487989425659,0.0,0.0,0.0,4.282443046569824
0047:0001,fog,textured,0.8394873649691358,0.9996783137321472,0.998172402381897,0.0,0.0,0.0,9.193428993225098
0047:0001,frost,all,1.0,0.9999105930328369,0.9985927939414978,0.0,0.0,0.0,23.626291275024414
0047:0001,frost,valid,1.0,0.9999105930328369,0.9985927939414978,0.0,0.0,0.0,23.626291275024414
0047:0001,frost,nonsky,1.0,0.9999105930328369,0.9985927939414978,0.0,0.0,0.0,23.626291275024414
0047:0001,frost,textureless,1.9290123456790123e-05,0.9999426603317261,0.999933660030365,0.0,0.0,0.0,20.052343368530273
0047:0001,frost,textured,0.9999807098765432,0.9999107122421265,0.9985927939414978,0.0,0.0,0.0,23.626358032226562
0047:0001,snow,all,1.0,0.9999148845672607,0.9989534616470337,0.0,0.0,0.0,26.842538833618164
0047:0001,snow,valid,1.0,0.9999148845672607,0.9989534616470337,0.0,0.0,0.0,26.842538833618164
0047:0001,snow,nonsky,1.0,0.9999148845672607,0.9989534616470337,0.0,0.0,0.0,26.842538833618164
0047:0001,snow,textureless,0.0004914158950617284,0.9998735189437866,0.9996512532234192,0.0,0.0,0.0,6.778942108154297
0047:0001,snow,textured,0.9995085841049383,0.9999145865440369,0.9989534616470337,0.0,0.0,0.0,26.85240936279297
0047:0045,clean,all,1.0,0.9999144673347473,0.9984595775604248,0.0,0.0,0.0,19.65735626220703
0047:0045,clean,valid,1.0,0.9999144673347473,0.9984595775604248,0.0,0.0,0.0,19.65735626220703
0047:0045,clean,nonsky,1.0,0.9999144673347473,0.9984595775604248,0.0,0.0,0.0,19.65735626220703
0047:0045,clean,textureless,0.00024305555555555555,0.9999756217002869,0.9996631145477295,0.0,0.0,0.0,27.92176628112793
0047:0045,clean,textured,0.9997569444444444,0.9999141693115234,0.9984595775604248,0.0,0.0,0.0,19.655353546142578
0047:0045,fog,all,1.0,0.99965500831604,0.9981611371040344,0.0,0.0,0.0,7.388256549835205
0047:0045,fog,valid,1.0,0.99965500831604,0.9981611371040344,0.0,0.0,0.0,7.388256549835205
0047:0045,fog,nonsky,1.0,0.99965500831604,0.9981611371040344,0.0,0.0,0.0,7.388256549835205
0047:0045,fog,textureless,0.1486501736111111,0.999680757522583,0.9983085989952087,0.0,0.0,0.0,4.553883075714111
0047:0045,fog,textured,0.8513498263888889,0.999650776386261,0.9981611371040344,0.0,0.0,0.0,7.88315486907959
0047:0045,frost,all,1.0,0.9994323253631592,0.9980280995368958,0.0,0.0,0.0,8.537315368652344
0047:0045,frost,valid,1.0,0.9994323253631592,0.9980280995368958,0.0,0.0,0.0,8.537315368652344
0047:0045,frost,nonsky,1.0,0.9994323253631592,0.9980280995368958,0.0,0.0,0.0,8.537315368652344
0047:0045,frost,textured,1.0,0.9994323253631592,0.9980280995368958,0.0,0.0,0.0,8.537315368652344
0047:0045,snow,all,1.0,0.9999099373817444,0.9987848997116089,0.0,0.0,0.0,24.781940460205078
0047:0045,snow,valid,1.0,0.9999099373817444,0.9987848997116089,0.0,0.0,0.0,24.781940460205078
0047:0045,snow,nonsky,1.0,0.9999099373817444,0.9987848997116089,0.0,0.0,0.0,24.781940460205078
0047:0045,snow,textureless,0.0017934992283950618,0.9998648166656494,0.9996055960655212,0.0,0.0,0.0,8.09304141998291
0047:0045,snow,textured,0.9982065007716049,0.9999104142189026,0.9987848997116089,0.0,0.0,0.0,24.811933517456055
0047:0089,clean,all,1.0,0.9999598860740662,0.9989333152770996,0.0,0.0,0.0,30.117799758911133
0047:0089,clean,valid,1.0,0.9999598860740662,0.9989333152770996,0.0,0.0,0.0,30.117799758911133
0047:0089,clean,nonsky,1.0,0.9999598860740662,0.9989333152770996,0.0,0.0,0.0,30.117799758911133
0047:0089,clean,textureless,0.0006920331790123456,0.9999644160270691,0.9999351501464844,0.0,0.0,0.0,23.07696533203125
0047:0089,clean,textured,0.9993079668209877,0.9999597668647766,0.9989333152770996,0.0,0.0,0.0,30.122690200805664
0047:0089,fog,all,1.0,0.9995073080062866,0.997786283493042,0.0,0.0,0.0,5.078732013702393
0047:0089,fog,valid,1.0,0.9995073080062866,0.997786283493042,0.0,0.0,0.0,5.078732013702393
0047:0089,fog,nonsky,1.0,0.9995073080062866,0.997786283493042,0.0,0.0,0.0,5.078732013702393
0047:0089,fog,textureless,0.11625819830246914,0.9996796250343323,0.9984983205795288,0.0,0.0,0.0,4.148128032684326
0047:0089,fog,textured,0.8837418016975309,0.9994847774505615,0.997786283493042,0.0,0.0,0.0,5.201153755187988
0047:0089,frost,all,1.0,0.9992874264717102,0.9978921413421631,0.0,0.0,0.0,4.1960930824279785
0047:0089,frost,valid,1.0,0.9992874264717102,0.9978921413421631,0.0,0.0,0.0,4.1960930824279785
0047:0089,frost,nonsky,1.0,0.9992874264717102,0.9978921413421631,0.0,0.0,0.0,4.1960930824279785
0047:0089,frost,textureless,0.00019386574074074073,0.9998388886451721,0.9998120665550232,0.0,0.0,0.0,14.628400802612305
0047:0089,frost,textured,0.9998061342592592,0.9992873072624207,0.9978921413421631,0.0,0.0,0.0,4.194071292877197
0047:0089,snow,all,1.0,0.9999073147773743,0.9987382292747498,0.0,0.0,0.0,27.068466186523438
0047:0089,snow,valid,1.0,0.9999073147773743,0.9987382292747498,0.0,0.0,0.0,27.068466186523438
0047:0089,snow,nonsky,1.0,0.9999073147773743,0.9987382292747498,0.0,0.0,0.0,27.068466186523438
0047:0089,snow,textureless,0.0015991512345679012,0.999797523021698,0.9990464448928833,0.0,0.0,0.0,7.110483646392822
0047:0089,snow,textured,0.9984008487654321,0.9999074339866638,0.9987382292747498,0.0,0.0,0.0,27.100421905517578
0047:0134,clean,all,1.0,0.9999067783355713,0.9948258996009827,0.0,0.0,0.0,19.487648010253906
0047:0134,clean,valid,1.0,0.9999067783355713,0.9948258996009827,0.0,0.0,0.0,19.487648010253906
0047:0134,clean,sky,0.04498167438271605,0.9996646046638489,0.9951494932174683,0.0,0.0,0.0,0.1249924823641777
0047:0134,clean,nonsky,0.955018325617284,0.9999182224273682,0.9948258996009827,0.0,0.0,0.0,20.39963150024414
0047:0134,clean,textureless,0.04023485725308642,0.9996882677078247,0.9981462359428406,0.0,0.0,0.0,0.12402384728193283
0047:0134,clean,textured,0.9597651427469136,0.9999158978462219,0.9948258996009827,0.0,0.0,0.0,20.29940414428711
0047:0134,fog,all,1.0,0.9993426203727722,0.9947502017021179,0.0,0.0,0.0,3.4163095951080322
0047:0134,fog,valid,1.0,0.9993426203727722,0.9947502017021179,0.0,0.0,0.0,3.4163095951080322
0047:0134,fog,sky,0.04498167438271605,0.9984488487243652,0.9947502017021179,0.0,0.0,0.0,0.08534665405750275
0047:0134,fog,nonsky,0.955018325617284,0.9993846416473389,0.9953345656394958,0.0,0.0,0.0,3.5731983184814453
0047:0134,fog,textureless,0.12187162422839506,0.9992000460624695,0.9947502017021179,0.0,0.0,0.0,1.6436468362808228
0047:0134,fog,textured,0.878128375771605,0.9993619322776794,0.9974302649497986,0.0,0.0,0.0,3.66232967376709
0047:0134,frost,all,1.0,0.9996330142021179,0.9969169497489929,0.0,0.0,0.0,11.11323356628418
0047:0134,frost,valid,1.0,0.9996330142021179,0.9969169497489929,0.0,0.0,0.0,11.11323356628418
0047:0134,frost,sky,0.04498167438271605,0.9994338154792786,0.9969169497489929,0.0,0.0,0.0,0.303659051656723
0047:0134,frost,nonsky,0.955018325617284,0.9996427297592163,0.9973478317260742,0.0,0.0,0.0,11.62236499786377
0047:0134,frost,textureless,0.04137538580246913,0.9993468523025513,0.9969169497489929,0.0,0.0,0.0,0.372466117143631
0047:0134,frost,textured,0.9586246141975309,0.9996456503868103,0.9971568584442139,0.0,0.0,0.0,11.57681941986084
0047:0134,snow,all,1.0,0.9998195171356201,0.9970126152038574,0.0,0.0,0.0,26.241168975830078
0047:0134,snow,valid,1.0,0.9998195171356201,0.9970126152038574,0.0,0.0,0.0,26.241168975830078
0047:0134,snow,sky,0.04498167438271605,0.9987478852272034,0.9970126152038574,0.0,0.0,0.0,1.8039230108261108
0047:0134,snow,nonsky,0.955018325617284,0.9998700618743896,0.9978810548782349,0.0,0.0,0.0,27.392162322998047
0047:0134,snow,textureless,0.0008584104938271605,0.9990743398666382,0.9970889091491699,0.0,0.0,0.0,0.6812494993209839
0047:0134,snow,textured,0.9991415895061728,0.9998201131820679,0.9970126152038574,0.0,0.0,0.0,26.263118743896484
0047:0178,clean,all,1.0,0.9997513294219971,0.9952964186668396,0.0,0.0,0.0,6.271458148956299
0047:0178,clean,valid,1.0,0.9997513294219971,0.9952964186668396,0.0,0.0,0.0,6.271458148956299
0047:0178,clean,sky,0.20906828703703703,0.9997733235359192,0.9958387017250061,0.0,0.0,0.0,0.07782632857561111
0047:0178,clean,nonsky,0.7909317129629629,0.9997457265853882,0.9952964186668396,0.0,0.0,0.0,7.908632755279541
0047:0178,clean,textureless,0.19804301697530866,0.9997840523719788,0.997995138168335,0.0,0.0,0.0,0.04628453776240349
0047:0178,clean,textured,0.8019569830246913,0.9997435212135315,0.9952964186668396,0.0,0.0,0.0,7.808762550354004
0047:0178,fog,all,1.0,0.9990706443786621,0.9949856400489807,0.0,0.0,0.0,2.2801947593688965
0047:0178,fog,valid,1.0,0.9990706443786621,0.9949856400489807,0.0,0.0,0.0,2.2801947593688965
0047:0178,fog,sky,0.20906828703703703,0.997995138168335,0.9949856400489807,0.0,0.0,0.0,0.09623362123966217
0047:0178,fog,nonsky,0.7909317129629629,0.999354362487793,0.9955134987831116,0.0,0.0,0.0,2.857485771179199
0047:0178,fog,textureless,0.25392216435185183,0.9982944130897522,0.9949856400489807,0.0,0.0,0.0,0.3676888644695282
0047:0178,fog,textured,0.7460778356481481,0.9993351697921753,0.9968168139457703,0.0,0.0,0.0,2.931103229522705
0047:0178,frost,all,1.0,0.9998631477355957,0.9980870485305786,0.0,0.0,0.0,24.87871742248535
0047:0178,frost,valid,1.0,0.9998631477355957,0.9980870485305786,0.0,0.0,0.0,24.87871742248535
0047:0178,frost,sky,0.20906828703703703,0.999767541885376,0.9981712102890015,0.0,0.0,0.0,11.903525352478027
0047:0178,frost,nonsky,0.7909317129629629,0.9998885989189148,0.9980870485305786,0.0,0.0,0.0,28.30847930908203
0047:0178,frost,textureless,0.0011000192901234568,0.999777615070343,0.998921275138855,0.0,0.0,0.0,13.766820907592773
0047:0178,frost,textured,0.9988999807098765,0.999862790107727,0.9980870485305786,0.0,0.0,0.0,24.890954971313477
0047:0178,snow,all,1.0,0.9993250966072083,0.9965770840644836,0.0,0.0,0.0,14.794512748718262
0047:0178,snow,valid,1.0,0.9993250966072083,0.9965770840644836,0.0,0.0,0.0,14.794512748718262
0047:0178,snow,sky,0.20906828703703703,0.9981526136398315,0.9965770840644836,0.0,0.0,0.0,0.7994633316993713
0047:0178,snow,nonsky,0.7909317129629629,0.9996349811553955,0.9973219037055969,0.0,0.0,0.0,18.493846893310547
0047:0178,snow,textureless,0.0021739969135802467,0.9984368085861206,0.9968375563621521,0.0,0.0,0.0,0.8544635772705078
0047:0178,snow,textured,0.9978260030864198,0.9993269443511963,0.9965770840644836,0.0,0.0,0.0,14.824884414672852
0047:0222,clean,all,1.0,0.9997338652610779,0.9949210286140442,0.0,0.0,0.0,4.548500061035156
0047:0222,clean,valid,1.0,0.9997338652610779,0.9949210286140442,0.0,0.0,0.0,4.548500061035156
0047:0222,clean,sky,0.2902469135802469,0.9998015761375427,0.9950098991394043,0.0,0.0,0.0,0.06689651310443878
0047:0222,clean,nonsky,0.7097530864197531,0.9997053742408752,0.9949210286140442,0.0,0.0,0.0,6.381209850311279
0047:0222,clean,textureless,0.2788633294753086,0.9998093247413635,0.9979696869850159,0.0,0.0,0.0,0.04404487460851669
0047:0222,clean,textured,0.7211366705246913,0.9997042417526245,0.9949210286140442,0.0,0.0,0.0,6.290371894836426
0047:0222,fog,all,1.0,0.9991375803947449,0.9944406151771545,0.0,0.0,0.0,2.100703477859497
0047:0222,fog,valid,1.0,0.9991375803947449,0.9944406151771545,0.0,0.0,0.0,2.100703477859497
0047:0222,fog,sky,0.2902469135802469,0.9985997676849365,0.9944406151771545,0.0,0.0,0.0,0.22002236545085907
0047:0222,fog,nonsky,0.7097530864197531,0.9993572235107422,0.9947200417518616,0.0,0.0,0.0,2.869791269302368
0047:0222,fog,textureless,0.33130545910493825,0.9987286329269409,0.9944406151771545,0.0,0.0,0.0,0.503096878528595
0047:0222,fog,textured,0.6686945408950618,0.999339759349823,0.9970887899398804,0.0,0.0,0.0,2.892239570617676
0047:0222,frost,all,1.0,0.9995456337928772,0.9958017468452454,0.0,0.0,0.0,7.474890232086182
0047:0222,frost,valid,1.0,0.9995456337928772,0.9958017468452454,0.0,0.0,0.0,7.474890232086182
0047:0222,frost,sky,0.2902469135802469,0.9994271993637085,0.9958017468452454,0.0,0.0,0.0,0.7538326978683472
0047:0222,frost,nonsky,0.7097530864197531,0.9995946884155273,0.9978415966033936,0.0,0.0,0.0,10.22340202331543
0047:0222,frost,textureless,0.20564863040123457,0.999380886554718,0.9958017468452454,0.0,0.0,0.0,0.737805962562561
0047:0222,frost,textured,0.7943513695987654,0.9995883703231812,0.9963861703872681,0.0,0.0,0.0,9.219042778015137
0047:0222,snow,all,1.0,0.9992061257362366,0.9963520765304565,0.0,0.0,0.0,7.607697010040283
0047:0222,snow,valid,1.0,0.9992061257362366,0.9963520765304565,0.0,0.0,0.0,7.607697010040283
0047:0222,snow,sky,0.2902469135802469,0.9984591603279114,0.9963520765304565,0.0,0.0,0.0,0.9355502724647522
0047:0222,snow,nonsky,0.7097530864197531,0.9995115399360657,0.9974708557128906,0.0,0.0,0.0,10.336210250854492
0047:0222,snow,textureless,0.0018166473765432098,0.9984555244445801,0.9967064261436462,0.0,0.0,0.0,0.79876309633255
0047:0222,snow,textured,0.9981833526234568,0.9992075562477112,0.9963520765304565,0.0,0.0,0.0,7.620089530944824
0047:0267,clean,all,1.0,0.9997203946113586,0.9952654242515564,0.0,0.0,0.0,4.047008991241455
0047:0267,clean,valid,1.0,0.9997203946113586,0.9952654242515564,0.0,0.0,0.0,4.047008991241455
0047:0267,clean,sky,0.3044714506172839,0.9997994303703308,0.9953984022140503,0.0,0.0,0.0,0.06293921917676926
0047:0267,clean,nonsky,0.695528549382716,0.9996858239173889,0.9952654242515564,0.0,0.0,0.0,5.791057109832764
0047:0267,clean,textureless,0.29312355324074074,0.9998060464859009,0.9980414509773254,0.0,0.0,0.0,0.04253736138343811
0047:0267,clean,textured,0.7068764467592593,0.9996851682662964,0.9952654242515564,0.0,0.0,0.0,5.7075605392456055
0047:0267,fog,all,1.0,0.9991698265075684,0.9950554370880127,0.0,0.0,0.0,2.668680429458618
0047:0267,fog,valid,1.0,0.9991698265075684,0.9950554370880127,0.0,0.0,0.0,2.668680429458618
0047:0267,fog,sky,0.3044714506172839,0.9987810850143433,0.9950790405273438,0.0,0.0,0.0,2.4208104610443115
0047:0267,fog,nonsky,0.695528549382716,0.999340295791626,0.9950554370880127,0.0,0.0,0.0,2.777186632156372
0047:0267,fog,textureless,0.3375853587962963,0.9988687038421631,0.9950554370880127,0.0,0.0,0.0,2.4022021293640137
0047:0267,fog,textured,0.6624146412037037,0.9993236660957336,0.9963672161102295,0.0,0.0,0.0,2.8044850826263428
0047:0267,frost,all,1.0,0.9998748898506165,0.9981814622879028,0.0,0.0,0.0,25.122652053833008
0047:0267,frost,valid,1.0,0.9998748898506165,0.9981814622879028,0.0,0.0,0.0,25.122652053833008
0047:0267,frost,sky,0.3044714506172839,0.9997976422309875,0.998199999332428,0.0,0.0,0.0,14.272567749023438
0047:0267,frost,nonsky,0.695528549382716,0.9999087452888489,0.9981814622879028,0.0,0.0,0.0,29.87232780456543
0047:0267,frost,textureless,0.0017582947530864197,0.9996076822280884,0.998380184173584,0.0,0.0,0.0,10.296758651733398
0047:0267,frost,textured,0.9982417052469136,0.9998748898506165,0.9981814622879028,0.0,0.0,0.0,25.148761749267578
0047:0267,snow,all,1.0,0.9991394281387329,0.9963512420654297,0.0,0.0,0.0,12.140138626098633
0047:0267,snow,valid,1.0,0.9991394281387329,0.9963512420654297,0.0,0.0,0.0,12.140138626098633
0047:0267,snow,sky,0.3044714506172839,0.9981204867362976,0.9963512420654297,0.0,0.0,0.0,0.937820315361023
0047:0267,snow,nonsky,0.695528549382716,0.9995856285095215,0.9974337816238403,0.0,0.0,0.0,17.044017791748047
0047:0267,snow,textureless,0.00343701774691358,0.9983164668083191,0.9964383244514465,0.0,0.0,0.0,0.9240531325340271
0047:0267,snow,textured,0.9965629822530864,0.9991419911384583,0.9963512420654297,0.0,0.0,0.0,12.178821563720703
